,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
65773,PatchSim_adpt,2402.0,814.5153061224491,12,2021-12-20,2022-01-01,2-step_ahead,12113,902.0,805.5793351433828,1358.156634278736,1852.617774642584,2402.0,2951.382225357416,3445.843365721264,3998.420664856617,777.1586365677463
65774,PatchSim_adpt,2679.0,972.9081632653067,12,2021-12-13,2022-01-01,3-step_ahead,12113,902.0,772.1350397349838,1432.1680202362243,2022.7834159954543,2679.0,3335.2165840045454,3925.8319797637764,4585.864960265016,917.7912491999878
65775,PatchSim_adpt,1460.0,1745.1275510204086,12,2021-12-06,2022-01-01,4-step_ahead,12113,902.0,0.0,0.0,282.9293540519448,1460.0,2637.0706459480552,3696.4709450852192,4880.3871484285855,388.3405989123612
65776,lstm,514.7566622924804,185.567167543848,12,2021-12-06,2022-01-01,4-step_ahead,12113,902.0,151.0516971934283,276.9427682129849,389.59350981123595,514.7566622924804,639.919814773725,752.5705563719763,878.4616273915326,216.28550675085717
65777,lstm,313.519574432373,115.54591156319202,12,2021-12-13,2022-01-01,3-step_ahead,12113,902.0,87.05374920766647,165.44153057628634,235.5850414059371,313.519574432373,391.45410745880895,461.5976182884597,539.9853996570796,482.0312154071817
65778,lstm,130.64943237304686,87.46754604745155,12,2021-12-20,2022-01-01,2-step_ahead,12113,902.0,0.0,18.555261801590927,71.65346908923698,130.64943237304686,189.6453956568568,242.74360294450284,302.0826724421506,690.4778558106331
65779,lstm,70.57896898269654,73.70035586645277,12,2021-12-27,2022-01-01,1-step_ahead,12113,902.0,0.0,0.0,20.868834364970482,70.57896898269654,120.28910360042259,165.02977542454326,215.02901212872928,762.3132555741406
124698,AR_spatial,65.54139400531153,7.315243347407634,12,2021-12-20,2021-12-25,1-step_ahead,12113,249.0,51.203780506246346,56.16653244110155,60.60733734729501,65.54139400531153,70.47545066332806,74.91625556952151,79.87900750437672,176.7192773076918
124699,AR_spatial,86.42424804375902,7.497542986380157,12,2021-12-13,2021-12-25,2-step_ahead,12113,249.0,71.72933381791303,76.8157600918256,81.36723214779109,86.42424804375902,91.48126393972694,96.03273599569245,101.11916226960501,155.6684757207883
124700,AR_spatial,138.76056909245258,15.541057759019544,12,2021-12-06,2021-12-25,3-step_ahead,12113,249.0,108.30065560311752,118.84390219116207,128.2782849267886,138.76056909245258,149.24285325811658,158.67723599374312,169.22048258178762,95.92188993076664
124701,AR_spatial,1.0080136485577995,0.10287231565944684,12,2021-11-29,2021-12-25,4-step_ahead,12113,249.0,0.8063876148590479,0.8761774713732371,0.9386273260665668,1.0080136485577995,1.0773999710490323,1.139849825742362,1.2096396822565512,247.8972129700116
124702,AR,171.3027118874601,8.332881651809153,12,2021-12-20,2021-12-25,1-step_ahead,12113,249.0,154.97056396247953,160.62369436108622,165.68226862371785,171.3027118874601,176.9231551512024,181.981729413834,187.63485981244068,70.02043777491079
124703,AR,281.2973469410361,13.677357207862865,12,2021-12-13,2021-12-25,2-step_ahead,12113,249.0,254.4902194099356,263.76910839878667,272.07210969456213,281.2973469410361,290.5225841875101,298.82558548328547,308.1044744721366,19.69678105201267
124704,AR,57.96288579850176,2.6159261077205302,12,2021-12-06,2021-12-25,3-step_ahead,12113,249.0,52.83576484115146,54.61044159980352,56.198470451573925,57.96288579850176,59.72730114542959,61.3153299972,63.09000675585205,188.6271347895253
124705,AR,1.012326796499246,0.11700277528465206,12,2021-11-29,2021-12-25,4-step_ahead,12113,249.0,0.7830055708500947,0.862381706660137,0.9334096238252528,1.012326796499246,1.0912439691732392,1.1622718863383548,1.2416480221483972,247.87988182562214
124706,ARIMA,48.31117268764503,316.1124308276609,12,2021-12-13,2021-12-25,2-step_ahead,12113,249.0,0.0,0.0,0.0,48.31117268764503,261.52576719047016,453.4255533029429,667.8801521752695,65.07583273956315
124707,ARIMA,39.540742759865715,626.7446882034594,12,2021-12-20,2021-12-25,1-step_ahead,12113,249.0,0.0,0.0,0.0,39.540742759865715,462.27361094293815,842.7463791237715,1267.9377591404318,96.0774609276256
124708,ARIMA,1.0,73.87814344288225,12,2021-11-29,2021-12-25,4-step_ahead,12113,249.0,0.0,0.0,0.0,1.0,50.830050515739934,95.67865038875428,145.79850039273316,172.7466111086861
124709,PatchSim_adpt,1281.0,343.75000000000017,12,2021-12-20,2021-12-25,1-step_ahead,12113,249.0,607.262380314356,840.4666493440434,1049.1441483700971,1281.0,1512.8558516299026,1721.5333506559564,1954.737619685644,715.3127585596919
124710,PatchSim_adpt,1535.0,431.93877551020427,12,2021-12-13,2021-12-25,2-step_ahead,12113,249.0,688.4155564736682,981.44818602548,1243.6617232061208,1535.0,1826.3382767938795,2088.55181397452,2381.584443526332,888.066911163837
124711,PatchSim_adpt,989.0,1607.1683673469406,12,2021-12-06,2021-12-25,3-step_ahead,12113,249.0,0.0,0.0,0.0,989.0,2073.0185906148827,3048.669137267231,4138.9921170920425,370.4561040879271
124712,PatchSim_adpt,73.0,48.22704081632658,12,2021-11-29,2021-12-25,4-step_ahead,12113,249.0,0.0,11.194560340253332,40.47135528709965,73.0,105.52864471290036,134.8054396597467,167.52326308094325,131.41604126052366
124713,lstm,277.7685256958008,161.48780931334102,12,2021-11-29,2021-12-25,4-step_ahead,12113,249.0,0.0,70.81357085392074,168.84665353233294,277.7685256958008,386.6903978592687,484.72348053768087,594.2788158922211,35.740902941518826
124714,lstm,379.6021649932861,149.56678655626234,12,2021-12-06,2021-12-25,3-step_ahead,12113,249.0,86.4566500596224,187.92461552863304,278.7209004913221,379.6021649932861,480.48342949525016,571.2797144579392,672.7476799269498,56.70154310816028
124715,lstm,199.6373231506348,65.93608195763166,12,2021-12-13,2021-12-25,2-step_ahead,12113,249.0,70.4049772319955,115.13683409195488,155.16411170212348,199.6373231506348,244.1105345991461,284.13781220931475,328.86966906927415,21.47689275927432
124716,lstm,100.76987945556641,72.70490238364492,12,2021-12-20,2021-12-25,1-step_ahead,12113,249.0,0.0,7.594797983038918,51.73116800879124,100.76987945556641,149.80859090234156,193.9449609280939,243.26886962701082,80.95106644952537
183980,AR_spatial,86.32065646170545,7.6194395720966686,12,2021-12-13,2021-12-18,1-step_ahead,12113,65.0,71.3868293180167,76.55595174951249,81.18142256808784,86.32065646170545,91.45989035532308,96.08536117389843,101.25448360539421,14.301080317971886
183981,AR_spatial,138.64422146853906,20.102780059460176,12,2021-12-06,2021-12-18,2-step_ahead,12113,65.0,99.24349656286716,112.88147221153908,125.085102367987,138.64422146853906,152.20334056909113,164.40697072553903,178.04494637421098,55.12409357817782
183982,AR_spatial,1.0025555923981762,0.10284875741368277,12,2021-11-29,2021-12-18,3-step_ahead,12113,65.0,0.8009757320126609,0.8707496063203541,0.9331851597022438,1.0025555923981762,1.0719260250941085,1.1343615784759982,1.2041354527836912,63.902692729722844
183983,AR_spatial,63.955443457184344,8.819709323679914,12,2021-11-22,2021-12-18,4-step_ahead,12113,65.0,46.66913082865959,52.65253116577404,58.00663991865344,63.955443457184344,69.90424699571527,75.25835574859465,81.2417560857091,1.8918794658233096
183984,AR,280.5623272163645,13.470339813477954,12,2021-12-13,2021-12-18,1-step_ahead,12113,65.0,254.16094632243173,263.2993921399841,271.4767210805154,280.5623272163645,289.6479333522136,297.82526229274487,306.96370811029726,203.1524806511459
183985,AR,57.86185768484793,2.7673057240847987,12,2021-12-06,2021-12-18,2-step_ahead,12113,65.0,52.438038131430176,54.31541270180654,55.995338338293784,57.86185768484793,59.72837703140208,61.40830266788933,63.28567723826568,4.5887011050214825
183986,AR,1.1028889563862028,0.10922588120663312,12,2021-11-29,2021-12-18,3-step_ahead,12113,65.0,0.8888101630415515,0.9629103573278536,1.0292172190561941,1.1028889563862028,1.1765606937162116,1.242867555444552,1.316967749730854,63.79648430030262
183987,AR,63.10057517363597,6.184386072984557,12,2021-11-22,2021-12-18,4-step_ahead,12113,65.0,50.97940120409515,55.17496551987038,58.92927015615248,63.10057517363597,67.27188019111945,71.02618482740154,75.2217491431768,1.4932987289011193
183988,ARIMA,48.88440850818815,300.28640828833284,12,2021-12-13,2021-12-18,1-step_ahead,12113,65.0,0.0,0.0,0.0,48.88440850818815,251.42451302186439,433.7169251618661,637.4349538002105,37.206140103589675
183989,ARIMA,58.12013389160892,102.96227356973108,12,2021-11-22,2021-12-18,4-step_ahead,12113,65.0,0.0,0.0,0.0,58.12013389160892,127.56713207127744,190.07159677692925,259.9224818546421,17.38198222744968
183990,ARIMA,1.0,34.56828817340546,12,2021-11-29,2021-12-18,3-step_ahead,12113,65.0,0.0,0.0,0.0,1.0,24.31595605478641,45.301043826824674,68.7525998270766,29.917402431555683
183991,PatchSim_adpt,735.0,135.6632653061225,12,2021-12-13,2021-12-18,1-step_ahead,12113,65.0,469.1048859748977,561.1405299600464,643.4965180728886,735.0,826.5034819271114,908.8594700399536,1000.8951140251024,545.0172356230385
183992,PatchSim_adpt,629.0,952.1938775510204,12,2021-12-06,2021-12-18,2-step_ahead,12113,65.0,0.0,0.0,0.0,629.0,1271.2450106076262,1849.2855544774936,2495.2657062995418,242.03470021632697
183993,PatchSim_adpt,70.0,33.673469387755105,12,2021-11-29,2021-12-18,3-step_ahead,12113,65.0,4.001212765487964,26.84571258880427,47.287590044417655,70.0,92.71240995558234,113.15428741119571,135.99878723451204,7.367714806215978
183994,PatchSim_adpt,70.0,33.673469387755105,12,2021-11-22,2021-12-18,4-step_ahead,12113,65.0,4.001212765487964,26.84571258880427,47.287590044417655,70.0,92.71240995558234,113.15428741119571,135.99878723451204,7.367714806215978
183995,lstm,301.2574855041504,148.86522963860637,12,2021-11-22,2021-12-18,4-step_ahead,12113,65.0,9.486996862197318,110.47901740563795,200.84941395232445,301.2574855041504,401.6655570559764,492.0359536026629,593.0279741461035,114.97297941078592
183996,lstm,188.87727310180665,129.55781633739443,12,2021-11-29,2021-12-18,3-step_ahead,12113,65.0,0.0,22.84225074607903,101.49185392444762,188.87727310180665,276.26269227916566,354.91229545753424,442.80592703875465,53.25724363175568
183997,lstm,296.80416275024413,95.034947224738,12,2021-12-06,2021-12-18,2-step_ahead,12113,65.0,110.53908891709288,175.01197735293266,232.70406493673283,296.80416275024413,360.9042605637555,418.5963481475556,483.06923658339537,144.25112921707313
183998,lstm,184.8767398071289,47.17957300440789,12,2021-12-13,2021-12-18,1-step_ahead,12113,65.0,92.40647591251124,124.4136841616042,153.05460139702802,184.8767398071289,216.69887821722978,245.3397954526536,277.34700370174653,76.41152140102693
243654,AR_spatial,137.86949555195366,20.17342083623901,12,2021-12-06,2021-12-11,1-step_ahead,12113,86.0,98.33031726795531,112.0162164968815,124.26272997151838,137.86949555195366,151.47626113238894,163.72277460702585,177.40867383595204,33.28428829364686
243655,AR_spatial,1.0022280791430973,0.10592180647854936,12,2021-11-29,2021-12-11,2-step_ahead,12113,86.0,0.7946251532677192,0.8664838222252002,0.9307849063510628,1.0022280791430973,1.0736712519351317,1.1379723360609943,1.2098310050184755,84.90018912899635
243656,AR_spatial,63.311465929046186,9.015298586767267,12,2021-11-22,2021-12-11,3-step_ahead,12113,86.0,45.6418053891075,51.75789591132258,57.23073943731443,63.311465929046186,69.39219242077793,74.86503594676981,80.98112646898487,14.382992135814805
243657,AR_spatial,71.47940762078818,12.645438108481862,12,2021-11-15,2021-12-11,4-step_ahead,12113,86.0,46.69480435943344,55.2736266158659,62.950189229878255,71.47940762078818,80.00862601169813,87.68518862571045,96.26401088214294,6.284761639261412
243658,AR,57.83228564119503,2.5992750650477627,12,2021-12-06,2021-12-11,1-step_ahead,12113,86.0,52.737800127788404,54.50118061230203,56.07910125188006,57.83228564119503,59.585470030509995,61.16339067008804,62.92677115460165,25.773075085802628
243659,AR,1.107416845110501,0.1125115375011673,12,2021-11-29,2021-12-11,2-step_ahead,12113,86.0,0.8868982837629855,0.96322750808405,1.0315289662871616,1.107416845110501,1.1833047239338406,1.2516061821369522,1.3279354064580169,84.78892942851435
243660,AR,63.42439582869892,7.1202588541178296,12,2021-11-22,2021-12-11,3-step_ahead,12113,86.0,49.468944914025535,54.29941694712142,58.62185421285355,63.42439582869892,68.22693744454429,72.54937471027642,77.3798467433723,16.015909233551252
243661,AR,76.09093889387042,5.14685428515446,12,2021-11-15,2021-12-11,4-step_ahead,12113,86.0,66.00328986129203,69.49497972710078,72.61943843278095,76.09093889387042,79.56243935495988,82.68689806064005,86.1785879264488,5.2184336151406985
243662,ARIMA,62.88990424277333,121.48704463321856,12,2021-11-15,2021-12-11,4-step_ahead,12113,86.0,0.0,0.0,0.0,62.88990424277333,144.83167062949315,218.5818164858613,301.00013631209185,22.041757312107162
243663,ARIMA,59.23856879279344,76.94827779785999,12,2021-11-22,2021-12-11,3-step_ahead,12113,86.0,0.0,0.0,7.337744122896153,59.23856879279344,111.13939346269072,157.85175467060168,210.05442194898208,17.24790398695333
243664,ARIMA,1.0,14.038838619753713,12,2021-11-29,2021-12-11,2-step_ahead,12113,86.0,0.0,0.0,0.0,1.0,10.469052753680787,18.991495611573367,28.515618079487282,70.78661050194953
243665,PatchSim_adpt,395.0,320.17857142857184,12,2021-12-06,2021-12-11,1-step_ahead,12113,86.0,0.0,0.0,179.04283533900428,395.0,610.9571646609957,805.3253494681198,1022.538468621486,131.89068980910037
243666,PatchSim_adpt,70.0,21.186224489795965,12,2021-11-29,2021-12-11,2-step_ahead,12113,86.0,28.47576303161943,42.84876083712263,55.7101087362794,70.0,84.2898912637206,97.15123916287735,111.52423696838056,6.960432585466912
243667,PatchSim_adpt,70.0,21.186224489795965,12,2021-11-22,2021-12-11,3-step_ahead,12113,86.0,28.47576303161943,42.84876083712263,55.7101087362794,70.0,84.2898912637206,97.15123916287735,111.52423696838056,6.960432585466912
243668,PatchSim_adpt,336.0,127.30867346938768,12,2021-11-15,2021-12-11,4-step_ahead,12113,86.0,86.47958508043024,172.84737020789984,250.1316046338381,336.0,421.8683953661618,499.1526297921001,585.5204149195698,132.71408694561364
243669,lstm,350.56954607963564,185.3594879109069,12,2021-11-15,2021-12-11,4-step_ahead,12113,86.0,0.0,113.0218041588675,225.54647138213443,350.56954607963564,475.59262077713686,588.1172880004037,713.8674665778008,121.92023456519115
243670,lstm,233.13813903808602,110.93728282715357,12,2021-11-22,2021-12-11,3-step_ahead,12113,86.0,15.705060154131218,90.96629055368324,158.31207885656715,233.13813903808602,307.9641992196049,375.30998752248877,450.5712179220408,65.01899790318033
243671,lstm,95.24821464538574,80.07091520100872,12,2021-11-29,2021-12-11,2-step_ahead,12113,86.0,0.0,0.0,41.24120305348573,95.24821464538574,149.25522623728574,197.8632213758274,252.18432464852359,16.491012392125345
243672,lstm,166.08944427490238,59.10407676912401,12,2021-12-06,2021-12-11,1-step_ahead,12113,86.0,50.24758246792885,90.34452216136326,126.22435029932586,166.08944427490238,205.95453825047886,241.83436638844148,281.9313060818759,35.85349117113859
303524,AR_spatial,1.0072179148324891,0.09360133993647136,12,2021-11-29,2021-12-04,1-step_ahead,12113,137.0,0.8237626596523147,0.8872629710998319,0.94408477044072,1.0072179148324891,1.0703510592242582,1.1271728585651464,1.1906731700126636,135.9065497938523
303525,AR_spatial,63.500122018994745,8.625139196146716,12,2021-11-22,2021-12-04,2-step_ahead,12113,137.0,46.595159832902425,52.446561379132824,57.682554037179315,63.500122018994745,69.31769000081017,74.55368265885666,80.40508420508706,65.55377895826669
303526,AR_spatial,71.06143525203389,11.884605011032574,12,2021-11-15,2021-12-04,3-step_ahead,12113,137.0,47.768037459925786,55.83070109426589,63.04539098696343,71.06143525203389,79.07747951710434,86.29216940980189,94.35483304414198,54.989611216179746
303527,AR_spatial,79.19800887378737,8.362091198159055,12,2021-11-08,2021-12-04,4-step_ahead,12113,137.0,62.808611289956225,68.48155780755991,73.55786407042422,79.19800887378737,84.83815367715053,89.91445994001484,95.58740645761853,50.09823085212601
303528,AR,1.1050993877892503,0.10514218765890034,12,2021-11-29,2021-12-04,1-step_ahead,12113,137.0,0.8990244867220539,0.9703542525902024,1.034182059900129,1.1050993877892503,1.1760167156783716,1.2398445229882982,1.3111742888564466,135.79803606132
303529,AR,62.97526788225896,6.9414358989913065,12,2021-11-22,2021-12-04,2-step_ahead,12113,137.0,49.37030351924259,54.079459838779144,58.293340516746206,62.97526788225896,67.65719524777172,71.87107592573877,76.58023224527534,67.62978175705368
303530,AR,76.48214330988763,5.098449117258137,12,2021-11-15,2021-12-04,3-step_ahead,12113,137.0,66.48936666305165,69.94821786181598,73.04329163840076,76.48214330988763,79.9209949813745,83.0160687579593,86.47491995672361,55.82079840191381
303531,AR,79.75500130436639,11.536635674072912,12,2021-11-08,2021-12-04,4-step_ahead,12113,137.0,57.14361088042351,64.97020779514057,71.97365879045775,79.75500130436639,87.53634381827503,94.53979481359221,102.36639172830928,46.61661956218198
303532,ARIMA,18.461007488831484,21.354327093389962,12,2021-11-08,2021-12-04,4-step_ahead,12113,137.0,0.0,0.0,4.057732742005468,18.461007488831484,32.8642822356575,45.827678806516865,60.31471950596371,98.4443111283314
303533,ARIMA,63.989354596549006,90.57802536780571,12,2021-11-15,2021-12-04,3-step_ahead,12113,137.0,0.0,0.0,2.8954048929633838,63.989354596549006,125.08330430013464,180.06976481059894,241.5190221082036,29.43255579632819
303534,ARIMA,60.383926181211464,52.43761000173712,12,2021-11-22,2021-12-04,2-step_ahead,12113,137.0,0.0,0.0,25.01529571026024,60.383926181211464,95.75255665216272,127.58542737235487,163.15975321997354,35.28340133945347
303535,ARIMA,1.0,4.326287147445456,12,2021-11-29,2021-12-04,1-step_ahead,12113,137.0,0.0,0.0,0.0,1.0,3.918036337357005,6.544360066804208,9.479366995771619,131.6940473902803
303536,PatchSim_adpt,66.0,13.775510204081636,12,2021-11-29,2021-12-04,1-step_ahead,12113,137.0,39.00049613133599,48.34597333178356,56.7085595636254,66.0,75.2914404363746,83.65402666821643,92.99950386866402,58.3090085062882
303537,PatchSim_adpt,66.0,13.775510204081636,12,2021-11-22,2021-12-04,2-step_ahead,12113,137.0,39.00049613133599,48.34597333178356,56.7085595636254,66.0,75.2914404363746,83.65402666821643,92.99950386866402,58.3090085062882
303538,PatchSim_adpt,276.0,78.06122448979592,12,2021-11-15,2021-12-04,3-step_ahead,12113,137.0,123.00281141090393,175.96051554677354,223.3485041938773,276.0,328.6514958061227,376.03948445322646,428.99718858909597,71.08357827537493
303539,lstm,218.3886071777344,223.2424899157484,12,2021-11-08,2021-12-04,4-step_ahead,12113,137.0,0.0,0.0,67.81383592131,218.3886071777344,368.96337843415876,504.4853696253364,655.9358472316475,52.236749245829785
303540,lstm,254.53970542907715,134.90643419476356,12,2021-11-15,2021-12-04,3-step_ahead,12113,137.0,0.0,81.6501534847383,163.54669832920698,254.53970542907715,345.5327125289473,427.42925737341596,518.9514577335366,50.96135755025338
303541,lstm,162.1658448791504,81.79042230695494,12,2021-11-22,2021-12-04,2-step_ahead,12113,137.0,1.859562877197277,57.347201125118296,106.99904336890032,162.1658448791504,217.33264638940045,266.98448863318254,322.4721268811035,19.755818870172664
303542,lstm,59.20148048400879,71.45428933196965,12,2021-11-29,2021-12-04,1-step_ahead,12113,137.0,0.0,0.0,11.006294722050038,59.20148048400879,107.39666624596754,150.77383684227132,199.24931411557392,32.18822940860684
363363,AR_spatial,64.00036552784032,8.994010509071394,12,2021-11-22,2021-11-27,1-step_ahead,12113,0.0,46.37242885348563,52.47407727941528,57.93399762631582,64.00036552784032,70.06673342936483,75.52665377626535,81.628302202195,55.71443570208625
363364,AR_spatial,70.90368562420049,9.53530701573109,12,2021-11-15,2021-11-27,2-step_ahead,12113,0.0,52.21482729183545,58.683697990241896,64.47221877711708,70.90368562420049,77.3351524712839,83.12367325815909,89.59254395656555,62.119074496641815
363365,AR_spatial,78.80434672210555,8.307862968468728,12,2021-11-08,2021-11-27,3-step_ahead,12113,0.0,62.521234515412814,68.15739192853444,73.2007783038398,78.80434672210555,84.40791514037129,89.45130151567665,95.08745892879827,71.15054539629188
363366,AR_spatial,72.1355840968496,11.189814741143012,12,2021-11-01,2021-11-27,4-step_ahead,12113,0.0,50.2039502105339,57.79525949718372,64.58816874735561,72.1355840968496,79.68299944634359,86.47590869651549,94.06721798316528,61.826721369284
363367,AR,63.49382919048245,7.18491355743294,12,2021-11-22,2021-11-27,1-step_ahead,12113,0.0,49.411657385880325,54.285991972651644,58.64767863994906,63.49382919048245,68.33997974101584,72.70166640831326,77.57600099508456,56.874569686510064
363368,AR,76.4866418959503,5.371403355874887,12,2021-11-15,2021-11-27,2-step_ahead,12113,0.0,65.95888477199794,69.60291151605732,72.86368538824385,76.4866418959503,80.10959840365675,83.37037227584328,87.01439901990265,71.53811851722962
363369,AR,80.09797824544577,11.893091774375026,12,2021-11-08,2021-11-27,3-step_ahead,12113,0.0,56.78794670284115,64.85636786282984,72.07620974548848,80.09797824544577,88.11974674540306,95.33958862806169,103.4080097880504,69.14120609643271
363370,AR,71.10655429717859,10.00451444155376,12,2021-11-01,2021-11-27,4-step_ahead,12113,0.0,51.49806630892239,58.285253152091805,64.3586118506619,71.10655429717859,77.85449674369528,83.92785544226538,90.7150422854348,61.88967551770112
363371,ARIMA,26.7415780676678,23.255239019745172,12,2021-11-08,2021-11-27,3-step_ahead,12113,0.0,0.0,0.0,11.056157710489702,26.7415780676678,42.42699842484589,56.5443660405361,72.32100899823888,11.352033929120633
363372,ARIMA,65.11274802938716,61.987540531080064,12,2021-11-15,2021-11-27,2-step_ahead,12113,0.0,0.0,0.0,23.30278730130948,65.11274802938716,106.92270875746485,144.5529776412522,186.6060949605209,27.39559766233719
363373,ARIMA,61.5569592705894,27.105172378432012,12,2021-11-22,2021-11-27,1-step_ahead,12113,0.0,8.431797614112783,26.8202831746536,43.27479832403906,61.5569592705894,79.83912021713974,96.29363536652521,114.68212092706602,36.585723578110375
363374,ARIMA,9.45649982134727,9.136294935656249,12,2021-11-01,2021-11-27,4-step_ahead,12113,0.0,0.0,0.0,3.2941625324787607,9.45649982134727,15.618837110215779,21.165132899414736,27.363308847369215,3.9726220282035296
363375,PatchSim_adpt,63.0,8.673469387755103,12,2021-11-22,2021-11-27,1-step_ahead,12113,0.0,46.00031237898933,51.884501727419284,57.149833799319715,63.0,68.85016620068028,74.11549827258072,79.99968762101068,55.00937572618147
363376,PatchSim_adpt,228.0,41.08418367346932,12,2021-11-15,2021-11-27,2-step_ahead,12113,0.0,147.47647966577162,175.34850009414347,200.2891392170717,228.0,255.71086078292825,280.6514999058565,308.52352033422835,190.15029296180958
363377,PatchSim_adpt,14.0,3.571428571428572,12,2021-11-01,2021-11-27,4-step_ahead,12113,0.0,7.000128626642662,9.423030123054998,11.591108035013995,14.0,16.408891964986005,18.576969876945,20.999871373357337,10.709742946074725
363378,lstm,249.67783863067623,142.78214995607414,12,2021-11-01,2021-11-27,4-step_ahead,12113,0.0,0.0,66.69515082264553,153.3727419743443,249.67783863067623,345.9829352870082,432.6605264387069,529.5257101797788,126.5411545018842
363379,lstm,166.18675642967224,170.23574324350804,12,2021-11-08,2021-11-27,3-step_ahead,12113,0.0,0.0,0.0,51.36449249491421,166.18675642967224,281.0090203644304,384.3526396950386,499.8426820683557,69.37152391381203
363380,lstm,164.81879852294918,90.54144607598326,12,2021-11-15,2021-11-27,2-step_ahead,12113,0.0,0.0,48.78526655760082,103.74952117676723,164.81879852294918,225.88807586913111,280.8523304882975,342.2767719400518,84.92641467442989
363381,lstm,111.2809440612793,59.720418400734395,12,2021-11-22,2021-11-27,1-step_ahead,12113,0.0,0.0,34.74614836483957,71.00013397256248,111.2809440612793,151.56175414999612,187.81573975771903,228.33081326838183,57.86925396668503
423188,AR_spatial,70.69658904129842,9.555441085975717,12,2021-11-15,2021-11-20,1-step_ahead,12113,63.0,51.96826865639171,58.45079855809705,64.25154197020528,70.69658904129842,77.14163611239157,82.9423795244998,89.42490942620512,3.345124040653336
423189,AR_spatial,79.29122478657038,8.297323217396608,12,2021-11-08,2021-11-20,2-step_ahead,12113,63.0,63.02877011238503,68.65777722748619,73.69476532237239,79.29122478657038,84.88768425076837,89.92467234565457,95.55367946075577,8.647133438043975
423190,AR_spatial,71.46939859820883,10.602232538138503,12,2021-11-01,2021-11-20,3-step_ahead,12113,63.0,50.68940466773868,57.88209089068953,64.318301422039,71.46939859820883,78.62049577437864,85.05670630572813,92.24939252867901,3.681431584930197
423191,AR_spatial,146.588955963036,19.315035800088047,12,2021-10-25,2021-11-20,4-step_ahead,12113,63.0,108.73218143476164,121.83574159488316,133.56116229120622,146.588955963036,159.61674963486576,171.34217033118884,184.44573049131043,65.79455478237949
423192,AR,75.97241195987084,5.097069057711934,12,2021-11-15,2021-11-20,1-step_ahead,12113,63.0,65.98234018004193,69.44025512927115,72.53449112440254,75.97241195987084,79.41033279533913,82.50456879047051,85.96248373969972,8.276625081856162
423193,AR,80.08017948387663,11.79681947426038,12,2021-11-08,2021-11-20,2-step_ahead,12113,63.0,56.95883818220555,64.96194701819121,72.12334566357448,80.08017948387663,88.03701330417879,95.19841194956206,103.20152078554771,7.938146540593065
423194,AR,71.00029656545938,7.384048805428879,12,2021-11-01,2021-11-20,3-step_ahead,12113,63.0,56.52782684673277,61.53725725880425,66.01983133124997,71.00029656545938,75.98076179966878,80.4633358721145,85.472766284186,3.4646981652433486
423195,AR,147.47235812398011,14.174323463828376,12,2021-10-25,2021-11-20,4-step_ahead,12113,63.0,119.69119462965547,129.3072316983753,137.91192223166405,147.47235812398011,157.0327940162962,165.63748454958494,175.25352161830475,71.41395115076575
423196,ARIMA,38.5671044495036,23.88349171880504,12,2021-11-08,2021-11-20,2-step_ahead,12113,63.0,0.0,7.959178246597506,22.45793408627661,38.5671044495036,54.6762748127306,69.1750306524097,85.3778880434221,10.528797310227963
423197,ARIMA,130.7426882050248,231.11947356304336,12,2021-10-25,2021-11-20,4-step_ahead,12113,63.0,0.0,0.0,0.0,130.7426882050248,286.6304041940118,426.9342113775869,583.7285325144469,46.51873702903863
423198,ARIMA,66.26068938745988,33.53553455372289,12,2021-11-15,2021-11-20,1-step_ahead,12113,63.0,0.5322494598645022,23.283172578761267,43.64131506362726,66.26068938745988,88.8800637112925,109.23820619615849,131.98912931505527,7.091987775361639
423199,ARIMA,15.959181412949922,11.75185241223409,12,2021-11-01,2021-11-20,3-step_ahead,12113,63.0,0.0,0.8985765560022365,8.032677415080931,15.959181412949922,23.885685410818915,31.019786269897608,38.99238889255889,36.16363754653933
423200,PatchSim_adpt,182.0,23.469387755102037,12,2021-11-15,2021-11-20,1-step_ahead,12113,63.0,136.00084526079465,151.92276938007572,166.17013851580626,182.0,197.82986148419369,212.07723061992428,227.99915473920532,97.37831078849104
423201,PatchSim_adpt,20.0,3.571428571428572,12,2021-11-01,2021-11-20,3-step_ahead,12113,63.0,13.000128626642663,15.423030123054998,17.591108035013995,20.0,22.408891964986005,24.576969876945,26.99987137335733,39.70974294607472
423202,PatchSim_adpt,80.0,91.83673469387756,12,2021-10-25,2021-11-20,4-step_ahead,12113,63.0,0.0,0.0,18.057063757502693,80.0,141.9429362424973,197.6935111214429,259.9966924577601,18.78306758423913
423203,lstm,356.0581539916992,158.11713223210927,12,2021-10-25,2021-11-20,4-step_ahead,12113,63.0,46.15426947800773,153.42289564021695,249.40976897074302,356.0581539916992,462.7065390126554,558.6934123431814,665.9620385053906,152.20233714664818
423204,lstm,184.6687640380859,107.79357883149858,12,2021-11-01,2021-11-20,3-step_ahead,12113,63.0,0.0,46.525734330923605,111.96309997928678,184.6687640380859,257.37442809688497,322.81179374524817,395.9402963125023,52.4792649648498
