,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
4177661,AR,1271.9211178900066,105.99485959910083,36,2021-09-27,2021-10-09,2-step_ahead,36055,1468.0,1064.1750105293893,1136.0832396310989,1200.4286715169405,1271.9211178900066,1343.4135642630729,1407.7589961489145,1479.6672252506241,101.76228138552992
4177662,ARIMA,938.1066400352507,332.961194492451,36,2021-09-27,2021-10-09,2-step_ahead,36055,1468.0,285.5146905806106,511.39969996785004,713.5277271370485,938.1066400352507,1162.685552933453,1364.8135801026515,1590.6985894898908,258.20228253759535
4177663,ARIMA,1191.0335506352576,1526.3339324291762,36,2021-09-20,2021-10-09,3-step_ahead,36055,1468.0,0.0,0.0,161.53695783529952,1191.0335506352576,2220.530143435216,3147.1091912837146,4182.593086577836,306.4306478214765
4177664,ARIMA,1225.8208999871977,358.51647545973105,36,2021-10-04,2021-10-09,1-step_ahead,36055,1468.0,523.1415202218867,766.3635495882471,984.0052120131841,1225.8208999871977,1467.6365879612113,1685.2782503861483,1928.5002797525085,105.53892717150069
4177665,ARIMA,545.1110010247198,1098.051864136212,36,2021-09-13,2021-10-09,4-step_ahead,36055,1468.0,0.0,0.0,0.0,545.1110010247198,1285.7357285682954,1952.3210865576493,2697.253107888764,350.8017541184008
4177666,PatchSim_adpt,1512.0,324.6428571428565,36,2021-09-20,2021-10-09,3-step_ahead,36055,1468.0,875.7116921618193,1095.9534381857002,1293.0317203827726,1512.0,1730.9682796172274,1928.0465618142998,2148.288307838181,70.43081930382363
4177667,PatchSim_adpt,674.5,190.8418367346937,36,2021-09-13,2021-10-09,4-step_ahead,36055,1468.0,300.45687325652733,429.9263453612463,545.7791372138549,674.5,803.2208627861453,919.0736546387536,1048.5431267434726,617.682764139893
4177668,PatchSim_adpt-Delta,1526.0,322.85714285714266,36,2021-09-20,2021-10-09,3-step_ahead,36055,1468.0,893.2116278484973,1112.241923124172,1308.2361663652653,1526.0,1743.7638336347347,1939.758076875828,2158.7883721515027,72.07798594288803
4177669,PatchSim_adpt-Delta,1587.0,196.12244897959167,36,2021-09-27,2021-10-09,2-step_ahead,36055,1468.0,1202.607063440206,1335.6589684717633,1454.7174183799116,1587.0,1719.2825816200884,1838.3410315282367,1971.392936559794,55.75118398390892
4177670,PatchSim_adpt-Delta,688.0,177.5510204081633,36,2021-09-13,2021-10-09,4-step_ahead,36055,1468.0,340.0063945816638,460.4592118318769,568.2436565978385,688.0,807.7563434021615,915.5407881681233,1035.9936054183363,616.4272207477146
4177671,ENKF,1160.2651147356228,7.362524625152237,36,2021-09-13,2021-10-09,4-step_ahead,36055,1468.0,1145.834831635035,1150.8296597758983,1155.2991673403913,1160.2651147356228,1165.2310621308545,1169.7005696953472,1174.6953978362105,300.9519976612476
4177672,lstm,848.7015710449217,95.26849676658442,36,2021-09-13,2021-10-09,4-step_ahead,36055,1468.0,661.9787485211458,726.6100798666248,784.443946459272,848.7015710449217,912.9591956305716,970.7930622232187,1035.4243935686977,531.530232774207
4177673,lstm,1125.5905725097657,166.7173889144071,36,2021-09-20,2021-10-09,3-step_ahead,36055,1468.0,798.8304946409703,911.9336417429993,1013.1414025075444,1125.5905725097657,1238.0397425119872,1339.247503276532,1452.3506503785609,188.81736932169738
4177674,lstm,1180.8078771972655,127.16031586848135,36,2021-09-27,2021-10-09,2-step_ahead,36055,1468.0,931.5782378323047,1017.8453753208673,1095.0395475122787,1180.8078771972655,1266.5762068822526,1343.7703790736634,1430.0375165622256,170.04288744835625
4177675,lstm,1297.3118725585934,136.71523671763794,36,2021-10-04,2021-10-09,1-step_ahead,36055,1468.0,1029.354932454155,1122.104246909304,1205.0988466969154,1297.3118725585934,1389.5248984202713,1472.5194982078824,1565.268812663032,73.81858581895735
4234540,AR_spatial,1411.2530562323147,126.40574133143049,36,2021-09-27,2021-10-02,1-step_ahead,36055,1485.0,1163.5023557836248,1249.2575805351942,1325.9936793383274,1411.2530562323147,1496.5124331263019,1573.248531929435,1659.0037566810047,35.511368712198525
4234541,AR,1269.6619255455787,102.92146983088058,36,2021-09-27,2021-10-02,1-step_ahead,36055,1485.0,1067.9395514411274,1137.7627547556626,1200.2424490695344,1269.6619255455787,1339.0814020216228,1401.561096335495,1471.3842996500302,120.51940866322586
4234542,ARIMA,1185.0430858461998,260.2347476439603,36,2021-09-27,2021-10-02,1-step_ahead,36055,1485.0,674.9923529381679,851.5388375939784,1009.5174159154848,1185.0430858461998,1360.568755776915,1518.547334098421,1695.0938187542315,129.82169216033955
4234543,ARIMA,2342.774772832908,3766.810995815632,36,2021-09-06,2021-10-02,4-step_ahead,36055,1485.0,0.0,0.0,0.0,2342.774772832908,4883.450180436448,7170.137301631046,9725.588661201004,745.6866794910561
4234544,ARIMA,1221.1659713285205,869.6205069221164,36,2021-09-20,2021-10-02,2-step_ahead,36055,1485.0,0.0,106.70244925279327,634.6158528492323,1221.1659713285205,1807.7160898078089,2335.629493404248,2925.5908451133337,206.06415689096082
4234545,ARIMA,611.6198817629219,748.2891383192482,36,2021-09-13,2021-10-02,3-step_ahead,36055,1485.0,0.0,0.0,106.90652778353092,611.6198817629219,1116.3332357423128,1570.5909984559744,2078.2396428911593,361.9224546525138
4234546,PatchSim_adpt,1470.0,206.0714285714285,36,2021-09-20,2021-10-02,2-step_ahead,36055,1485.0,1066.1074217572818,1205.9088381002734,1331.0069336203076,1470.0,1608.9930663796924,1734.0911618997266,1873.8925782427184,42.85982699483642
4234547,PatchSim_adpt,745.5,157.02806122448973,36,2021-09-13,2021-10-02,3-step_ahead,36055,1485.0,437.7306554378495,544.2604423033218,639.5861822109189,745.5,851.4138177890811,946.7395576966783,1053.2693445621503,594.8344478897353
4234548,PatchSim_adpt,1405.0,364.1836734693876,36,2021-09-06,2021-10-02,4-step_ahead,36055,1485.0,691.2131162425052,938.2798431195228,1159.3618450561414,1405.0,1650.6381549438586,1871.7201568804767,2118.786883757495,83.38641515311413
4234549,PatchSim_adpt-Delta,1475.0,206.4795918367345,36,2021-09-20,2021-10-02,2-step_ahead,36055,1485.0,1070.3074364574697,1210.3857558286227,1335.731631681452,1475.0,1614.268368318548,1739.6142441713773,1879.6925635425305,42.22618890590742
4234550,PatchSim_adpt-Delta,1552.0,87.75510204081633,36,2021-09-27,2021-10-02,1-step_ahead,36055,1485.0,1380.0031605403626,1439.5373115950656,1492.810083146058,1552.0,1611.189916853942,1664.4626884049344,1723.9968394596374,29.142120350570803
4234551,PatchSim_adpt-Delta,758.0,146.56887755102034,36,2021-09-13,2021-10-02,3-step_ahead,36055,1485.0,470.73027874553884,570.1644255143751,659.1407943940923,758.0,856.8592056059077,945.8355744856246,1045.269721254461,591.9702006905168
4234552,PatchSim_adpt-Delta,1186.5,316.08418367346934,36,2021-09-06,2021-10-02,4-step_ahead,36055,1485.0,566.9863839172568,781.4218195693784,973.3044579131492,1186.5,1399.695542086851,1591.5781804306216,1806.0136160827435,129.46958452766742
4234553,ENKF,1149.988413900006,7.420033131758918,36,2021-09-06,2021-10-02,4-step_ahead,36055,1485.0,1135.4454161976646,1140.4792588236076,1144.9836776065192,1149.988413900006,1154.9931501934927,1159.4975689764046,1164.5314116023476,328.1757175213978
4234554,ENKF,1160.1491026731965,5.616285354639974,36,2021-09-13,2021-10-02,3-step_ahead,36055,1485.0,1149.1413856512027,1152.9515433844126,1156.3609757673155,1160.1491026731965,1163.9372295790774,1167.3466619619805,1171.1568196951905,319.6767710254144
4234555,lstm,1623.8332067871095,360.95669823176735,36,2021-09-06,2021-10-02,4-step_ahead,36055,1485.0,916.3710782743527,1161.248585074378,1380.3716135651623,1623.8332067871095,1867.2948000090566,2086.4178284998407,2331.295335299866,91.15355164934641
4234556,lstm,807.4862475585937,74.01034827227456,36,2021-09-13,2021-10-02,3-step_ahead,36055,1485.0,662.4286304616694,712.6381698637591,757.5670262405023,807.4862475585937,857.4054688766852,902.3343252534283,952.5438646555181,609.3300927108372
4234557,lstm,1117.758369140625,112.9236165990355,36,2021-09-20,2021-10-02,2-step_ahead,36055,1485.0,896.4321476025061,973.040931501173,1041.5925471895034,1117.758369140625,1193.924191091747,1262.4758067800772,1339.084590678744,263.20826755985047
4234558,lstm,1197.1666271972654,85.48572717675343,36,2021-09-27,2021-10-02,1-step_ahead,36055,1485.0,1029.617680738612,1087.6122597021783,1139.5073804284864,1197.1666271972654,1254.825873966044,1306.7209946923524,1364.7155736559191,209.0777680838261
4292267,ARIMA,7.446588066308911,1.550414616353083,36,2021-06-28,2021-07-17,3-step_ahead,36055,112.0,4.407831257152383,5.4596517874783865,6.400849299024566,7.446588066308911,8.492326833593255,9.433524345139435,10.485344875465437,103.12505839786101
4292268,ARIMA,36.32319689272155,24.86944482993074,36,2021-06-21,2021-07-17,4-step_ahead,36055,112.0,0.0,4.451720936698742,19.54901126186633,36.32319689272155,53.09738252357678,68.19467284874436,85.06641307489164,52.67656612569454
4292269,ARIMA,47.69642323349677,21.1114728895952,36,2021-07-05,2021-07-17,2-step_ahead,36055,112.0,6.31869670929644,20.640982100883654,33.456951157922354,47.69642323349677,61.935895309071185,74.75186436610987,89.07414975769709,44.85416844025522
4292270,ARIMA,94.83193243364596,36.915324013370586,36,2021-07-12,2021-07-17,1-step_ahead,36055,112.0,22.479226889813013,47.52304115172471,69.93292476146021,94.83193243364596,119.7309401058317,142.14082371556722,167.1846379774789,9.746557472241651
4292271,PatchSim_adpt-Delta,22.0,18.367346938775512,36,2021-07-12,2021-07-17,1-step_ahead,36055,112.0,0.0,0.0,9.611412751500538,22.0,34.38858724849946,45.53870222428858,57.99933849155202,72.93471981275067
4292272,PatchSim_adpt-Delta,17.0,8.16326530612245,36,2021-07-05,2021-07-17,2-step_ahead,36055,112.0,1.0002940037546608,6.5383545669828536,11.49396122288913,17.0,22.506038777110877,27.461645433017143,32.99970599624534,87.47941244817079
4292273,ENKF,310.22935290385794,6.866367187682424,36,2021-06-21,2021-07-17,4-step_ahead,36055,112.0,296.7715205113728,301.42974928487945,305.59805861468345,310.22935290385794,314.86064719303243,319.02895652283644,323.6871852963431,191.90356124310622
4292274,ENKF,137.82296908546414,4.6483548445589715,36,2021-06-28,2021-07-17,3-step_ahead,36055,112.0,128.71236100276627,131.86586265721274,134.68770138753482,137.82296908546414,140.95823678339346,143.78007551371553,146.933577168162,21.54057003685592
4292275,ENKF,102.60521655694174,3.94658689397388,36,2021-07-05,2021-07-17,2-step_ahead,36055,112.0,94.87004838289512,97.54746194441172,99.94328414869815,102.60521655694174,105.26714896518531,107.66297116947176,110.34038473098835,5.758903540346807
4292276,ENKF,99.58586606678728,2.11760102962713,36,2021-07-12,2021-07-17,1-step_ahead,36055,112.0,95.43544431509315,96.87205115206976,98.15756587729908,99.58586606678728,101.01416625627544,102.29968098150478,103.7362878184814,10.463247450176297
4292277,lstm,204.6773076820374,359.4876454568331,36,2021-06-21,2021-07-17,4-step_ahead,36055,112.0,0.0,0.0,0.0,204.6773076820374,447.1480398647943,665.3792625111843,909.2601456645343,70.68431248569973
4292278,lstm,263.4747504043579,361.02525217541734,36,2021-06-28,2021-07-17,3-step_ahead,36055,112.0,0.0,0.0,19.966918250083296,263.4747504043579,506.9825825586325,726.1472275308981,971.0712421776666,84.10937002481364
4292279,lstm,95.46278882980349,102.12954686500004,36,2021-07-12,2021-07-17,1-step_ahead,36055,112.0,0.0,0.0,26.57745627719059,95.46278882980349,164.3481213824164,226.3470695030049,295.63302244259916,20.781944106505772
4337526,ARIMA,3.3101994109007644,0.8250149370203811,36,2021-06-28,2021-07-24,4-step_ahead,36055,183.0,1.6931998476332366,2.2529002267646154,2.7537352921218514,3.3101994109007644,3.866663529679677,4.367498595036913,4.9271989741682924,178.92973744858426
4337527,ARIMA,30.84569170573575,24.907461175341762,36,2021-07-05,2021-07-24,3-step_ahead,36055,183.0,0.0,0.0,14.04586443956088,30.84569170573575,47.64551897191062,62.765887568736325,79.66341855573529,129.0486905441727
4337528,ARIMA,117.80955832318342,46.450475328635775,36,2021-07-19,2021-07-24,1-step_ahead,36055,183.0,26.768299614290967,58.2808789454794,86.47918882228262,117.80955832318342,149.13992782408422,177.33823770088745,208.85081703207592,29.78286824996356
4337529,ARIMA,93.21025833324268,75.9927027511242,36,2021-07-12,2021-07-24,2-step_ahead,36055,183.0,0.0,0.0,41.95395923791183,93.21025833324268,144.46655742857354,190.59882551391132,242.153218813304,38.33433599262694
4337530,PatchSim_adpt-Delta,51.0,16.721938775510136,36,2021-07-19,2021-07-24,1-step_ahead,36055,183.0,18.22560224831632,29.569973183304032,39.721223692512005,51.0,62.278776307488,72.43002681669597,83.77439775168368,116.59454643679993
4337531,PatchSim_adpt-Delta,14.0,14.298469387755034,36,2021-07-12,2021-07-24,2-step_ahead,36055,183.0,0.0,0.0,4.355828954466785,14.0,23.64417104553321,32.32422582876901,42.02448503404834,155.6034966637555
4337532,PatchSim_adpt-Delta,11.0,6.632653061224492,36,2021-07-05,2021-07-24,3-step_ahead,36055,183.0,0.0,2.4999130856735667,6.526343493597416,11.0,15.473656506402586,19.50008691432643,23.99976112194933,165.87523860612484
4337533,ENKF,138.04401915277413,6.408782494099249,36,2021-06-28,2021-07-24,4-step_ahead,36055,183.0,125.48303627958882,129.83083391422642,133.7213610492681,138.04401915277413,142.36667725628016,146.25720439132186,150.60500202595944,39.051749140906665
4337534,ENKF,102.58185420793598,5.714789106591859,36,2021-07-05,2021-07-24,3-step_ahead,36055,183.0,91.38107337977414,95.25805728162595,98.72728753100756,102.58185420793598,106.4364208848644,109.905651134246,113.78263503609784,75.15327074455945
4337535,ENKF,93.63471840387501,3.49230739025951,36,2021-07-12,2021-07-24,2-step_ahead,36055,183.0,86.7899216960233,89.15914640052496,91.27919286461096,93.63471840387501,95.99024394313908,98.11029040722508,100.47951511172673,86.14791666904749
4337536,ENKF,94.1974348001968,2.1400234380450844,36,2021-07-19,2021-07-24,1-step_ahead,36055,183.0,90.00306593555685,91.45488441286798,92.754010926056,94.1974348001968,95.6408586743376,96.93998518752562,98.39180366483677,86.83102158027707
4337537,lstm,349.3929256439209,444.81385497837954,36,2021-06-28,2021-07-24,4-step_ahead,36055,183.0,0.0,0.0,49.37053971579752,349.3929256439209,649.4153115720442,919.444817867392,1221.2120612259673,101.62355402954584
4337538,lstm,105.57932678222656,127.9258589482372,36,2021-07-12,2021-07-24,2-step_ahead,36055,183.0,0.0,0.0,19.29464613661085,105.57932678222656,191.86400742784232,269.5229115909777,356.3094030121225,33.63220090459869
4337539,lstm,145.10395133972168,149.47623426542063,36,2021-07-19,2021-07-24,1-step_ahead,36055,183.0,0.0,0.0,44.28376342978713,145.10395133972168,245.92413924965615,336.66545337428295,438.07198704461797,32.56470379961433
4384040,ARIMA,961.9691207222844,192.04717699375308,36,2021-08-30,2021-09-04,1-step_ahead,36055,1411.0,585.5635704819391,715.850760387519,832.4352682859053,961.9691207222844,1091.5029731586637,1208.0874810570497,1338.3746709626298,272.10319721647846
4384041,ARIMA,1172.6133830050942,1065.4032128966976,36,2021-08-23,2021-09-04,2-step_ahead,36055,1411.0,0.0,0.0,454.00983608029776,1172.6133830050942,1891.2169299298907,2537.982538429105,3260.765309295881,232.51784815290245
4384042,ARIMA,1051.696671829099,1633.061314859873,36,2021-08-16,2021-09-04,3-step_ahead,36055,1411.0,0.0,0.0,0.0,1051.696671829099,2153.1797901438194,3144.5489565180933,4252.438033500075,325.34641660306187
4384043,ARIMA,924.1835925660687,2949.20030710482,36,2021-08-09,2021-09-04,4-step_ahead,36055,1411.0,0.0,0.0,0.0,924.1835925660687,2913.3889709834057,4703.735863240867,6704.5099776859815,459.9262234940152
4384044,PatchSim_adpt-Delta,1342.0,111.73469387755102,36,2021-08-30,2021-09-04,1-step_ahead,36055,1411.0,1123.0040241763918,1198.8062281355776,1266.6360942382946,1342.0,1417.3639057617056,1485.1937718644226,1560.9959758236084,31.934430298547905
4384045,PatchSim_adpt-Delta,1738.0,302.7040816326529,36,2021-08-23,2021-09-04,2-step_ahead,36055,1411.0,1144.7109020267278,1350.0691102869332,1533.8291995962577,1738.0,1942.1708004037423,2125.930889713067,2331.289097973272,141.6186378969731
4384046,PatchSim_adpt-Delta,1594.0,1030.8673469387752,36,2021-08-09,2021-09-04,4-step_ahead,36055,1411.0,0.0,272.89033766180387,898.690540677968,1594.0,2289.3094593220317,2915.1096623381964,3614.462872838356,226.78235255703262
4384047,ENKF,396.49902680978994,7.034375597975664,36,2021-08-09,2021-09-04,4-step_ahead,36055,1411.0,382.71190398403024,387.4841117495755,391.75441256992593,396.49902680978994,401.243641049654,405.5139418700044,410.28614963554963,1008.0204000894744
4384048,ENKF,593.8305809637968,5.321072623914695,36,2021-08-16,2021-09-04,3-step_ahead,36055,1411.0,583.4014702618019,587.0113520122425,590.2415720189174,593.8305809637968,597.4195899086762,600.6498099153513,604.2596916657918,812.2672639503237
4384049,ENKF,864.1966401318207,3.3326224615985653,36,2021-08-23,2021-09-04,2-step_ahead,36055,1411.0,857.6648201330182,859.9257125987898,861.9488204401993,864.1966401318207,866.4444598234421,868.4675676648517,870.7284601306231,543.7331081907229
4384050,ENKF,948.910869515923,1.9573094592385143,36,2021-08-30,2021-09-04,1-step_ahead,36055,1411.0,945.074613469216,946.4024765141806,947.5906843477047,948.910869515923,950.2310546841412,951.4192625176653,952.74712556263,460.28591613268435
4384051,lstm,26.818926429748537,3.3180975229256915,36,2021-08-09,2021-09-04,4-step_ahead,36055,1411.0,20.31557478762261,22.566613354613448,24.58090366038415,26.818926429748537,29.056949199112925,31.071239504883607,33.322278071874464,1381.1242033117344
4384052,lstm,1477.9891625976566,299.09914844167,36,2021-08-16,2021-09-04,3-step_ahead,36055,1411.0,891.7656038453839,1094.6781806591775,1276.2498526813738,1477.9891625976566,1679.7284725139386,1861.3001445361358,2064.2127213499293,68.667888737794
4384053,lstm,1353.3489697265625,135.8881344469002,36,2021-08-23,2021-09-04,2-step_ahead,36055,1411.0,1087.0131202843013,1179.2013182872024,1261.6938158688613,1353.3489697265625,1445.0041235842637,1527.4966211659225,1619.6848191688237,35.085547093015556
4430244,ARIMA,891.5139684346162,396.9911817690646,36,2021-08-30,2021-09-11,2-step_ahead,36055,1043.0,113.42554998725552,382.7492979310705,623.7474854131526,891.5139684346162,1159.2804514560796,1400.278638938162,1669.6023868819766,100.08103209042879
4430245,ARIMA,1761.8098707472006,420.32885014456673,36,2021-09-06,2021-09-11,1-step_ahead,36055,1043.0,937.9804628007164,1223.1367748008695,1478.3023696129856,1761.8098707472006,2045.317371881416,2300.482966693532,2585.639278693685,361.5782628403295
4430246,ARIMA,1152.263619181967,2015.3677405051667,36,2021-08-23,2021-09-11,3-step_ahead,36055,1043.0,0.0,0.0,0.0,1152.263619181967,2511.6085030285385,3735.061302174447,5102.31180617596,338.1708173485605
4430247,ARIMA,1016.8272343262224,2263.0819945195017,36,2021-08-16,2021-09-11,4-step_ahead,36055,1043.0,0.0,0.0,0.0,1016.8272343262224,2543.2528434829314,3917.0835073584867,5452.3864376455185,336.26217296703095
4430248,PatchSim_adpt,1351.0,86.22448979591837,36,2021-09-06,2021-09-11,1-step_ahead,36055,1043.0,1182.0031054146584,1240.4988701137565,1292.8424654167666,1351.0,1409.1575345832337,1461.5011298862437,1519.9968945853416,228.563793983804
4430249,PatchSim_adpt-Delta,1312.0,84.70663265306115,36,2021-09-06,2021-09-11,1-step_ahead,36055,1043.0,1145.9780507483356,1203.444082311458,1254.8662445018856,1312.0,1369.1337554981144,1420.555917688542,1478.0219492516644,190.9621532317223
4430250,PatchSim_adpt-Delta,1366.0,239.3112244897958,36,2021-08-30,2021-09-11,2-step_ahead,36055,1043.0,896.9586189038205,1059.3103256027068,1204.5870319747592,1366.0,1527.4129680252408,1672.6896743972934,1835.0413810961795,144.25538443552972
4430251,PatchSim_adpt-Delta,1970.0,564.5153061224489,36,2021-08-23,2021-09-11,3-step_ahead,36055,1043.0,863.5703312783968,1246.5445256648866,1589.2402121916045,1970.0,2350.7597878083952,2693.4554743351136,3076.4296687216033,458.19348858965486
4430252,ENKF,594.0386211222212,7.279148254269651,36,2021-08-16,2021-09-11,4-step_ahead,36055,1043.0,579.7717527057251,584.7100172811307,589.1289102345587,594.0386211222212,598.9483320098838,603.3672249633117,608.3054895387173,442.2553035885288
4430253,ENKF,864.2142249752652,5.047116115957871,36,2021-08-23,2021-09-11,3-step_ahead,36055,1043.0,854.3220591621962,857.7460854153743,860.8099968870023,864.2142249752652,867.6184530635282,870.6823645351564,874.1063907883344,174.13600839203187
4430254,ENKF,994.924436002504,3.4685881282438253,36,2021-08-30,2021-09-11,2-step_ahead,36055,1043.0,988.1261281939427,990.4792614565235,992.5849088623517,994.924436002504,997.2639631426564,999.3696105484844,1001.722743811065,44.88005096178358
4430255,ENKF,1037.6707803658064,2.390909213956512,36,2021-09-06,2021-09-11,1-step_ahead,36055,1043.0,1032.9846844161466,1034.6067069195853,1036.0581366073434,1037.6707803658064,1039.2834241242695,1040.7348538120275,1042.3568763154663,3.1265419803692316
4430256,lstm,1703.8848303222655,361.4822281956705,36,2021-08-16,2021-09-11,4-step_ahead,36055,1043.0,995.3926820074623,1240.6267148615534,1460.0687725262449,1703.8848303222655,1947.7008881182865,2167.1429457829777,2412.376978637069,341.4634748442354
4430257,lstm,1499.5424438476562,231.40570442006,36,2021-08-23,2021-09-11,3-step_ahead,36055,1043.0,1045.9955973672172,1202.9841010721773,1343.4616680794215,1499.5424438476562,1655.6232196158908,1796.100786623135,1953.089290328095,243.354853487394
4430258,lstm,1314.1814196777345,109.36764944599756,36,2021-09-06,2021-09-11,1-step_ahead,36055,1043.0,1099.8247656897777,1174.0211373102836,1240.414061123371,1314.1814196777345,1387.948778232098,1454.3417020451855,1528.5380736656916,170.424069260677
4481346,ARIMA,818.0588546862492,648.6068862450895,36,2021-08-30,2021-09-18,3-step_ahead,36055,1334.0,0.0,0.0,380.5801580073404,818.0588546862492,1255.537551365158,1649.2820251766525,2089.3049918512925,220.66662769860557
4481347,ARIMA,2041.725299783059,1089.2072891706212,36,2021-09-06,2021-09-18,2-step_ahead,36055,1334.0,0.0,645.8499931438591,1307.0661473986156,2041.725299783059,2776.3844521675032,3437.600606422259,4176.5323582559795,315.6515989622831
4481348,ARIMA,1108.6294760547332,3427.231472299661,36,2021-08-23,2021-09-18,4-step_ahead,36055,1334.0,0.0,0.0,0.0,1108.6294760547332,3420.2619756702807,5500.803334864089,7825.879728444253,489.56516645363394
4481349,ARIMA,833.8498611971092,256.4954450933665,36,2021-09-13,2021-09-18,1-step_ahead,36055,1334.0,331.1280266155398,505.1377219826463,660.8463125096516,833.8498611971092,1006.8534098845668,1162.5620004115722,1336.5716957786785,264.58284372028754
4481350,PatchSim_adpt,941.0,69.38775510204081,36,2021-09-13,2021-09-18,1-step_ahead,36055,1334.0,805.0024990319148,852.0760138193542,894.1986703945578,941.0,987.8013296054423,1029.9239861806457,1076.9975009680854,329.07500580945174
4481351,PatchSim_adpt,1357.0,176.0204081632653,36,2021-09-06,2021-09-18,2-step_ahead,36055,1334.0,1012.00633945596,1131.4207703505679,1238.276038868547,1357.0,1475.723961131453,1582.5792296494321,1701.9936605440396,38.06500272080427
4481352,PatchSim_adpt-Delta,944.0,64.28571428571429,36,2021-09-13,2021-09-18,1-step_ahead,36055,1334.0,818.0023152795677,861.6145422149901,900.6399446302519,944.0,987.3600553697479,1026.38545778501,1069.997684720432,330.77537302934513
4481353,PatchSim_adpt-Delta,1271.0,167.35969387755097,36,2021-09-06,2021-09-18,2-step_ahead,36055,1334.0,942.9810275363516,1056.5199223021596,1158.117601883638,1271.0,1383.882398116362,1485.480077697841,1599.0189724636484,42.068046634551884
4481354,PatchSim_adpt-Delta,1376.0,388.0484693877549,36,2021-08-30,2021-09-18,3-step_ahead,36055,1334.0,615.4389757441068,878.6958765489368,1114.2652848186813,1376.0,1637.7347151813187,1873.3041234510642,2136.561024255893,82.67320956961908
4481355,PatchSim_adpt-Delta,2130.0,907.6020408163264,36,2021-08-23,2021-09-18,4-step_ahead,36055,1334.0,351.13268770494835,966.8611837003624,1517.831726212342,2130.0,2742.168273787658,3293.138816299637,3908.8673122950518,345.5677119945289
4481356,ENKF,864.5395215960742,6.973891228806447,36,2021-08-23,2021-09-18,4-step_ahead,36055,1334.0,850.8709459555138,855.6021203738595,859.8357034432619,864.5395215960742,869.2433397488866,873.4769228182889,878.2080972366347,463.03562785743713
4481357,ENKF,994.9901907952444,5.161724887526554,36,2021-08-30,2021-09-18,3-step_ahead,36055,1334.0,984.8733959175884,988.3751741847244,991.5086602652756,994.9901907952444,998.4717213252134,1001.6052074057646,1005.1069856729007,334.25445672270587
4481358,ENKF,1149.8483072682575,3.9249967274726383,36,2021-09-06,2021-09-18,2-step_ahead,36055,1334.0,1142.1554550429735,1144.8182215674076,1147.200937206024,1149.8483072682575,1152.495677330491,1154.8783929691076,1157.5411594935415,180.5357032443663
4481359,ENKF,1177.0280728304788,2.3204725856838904,36,2021-09-13,2021-09-18,1-step_ahead,36055,1334.0,1172.4800301354255,1174.0542675554925,1175.462937855824,1177.0280728304788,1178.5932078051335,1180.0018781054653,1181.5761155255318,154.83414080734497
4481360,lstm,1634.2027856445313,355.89547588064727,36,2021-08-23,2021-09-18,4-step_ahead,36055,1334.0,936.6604706577193,1178.1043813594472,1394.1549350218781,1634.2027856445313,1874.2506362671847,2090.3011899296152,2331.745100631344,130.39344278909368
4481361,lstm,1429.2052331542968,200.80788239471886,36,2021-09-06,2021-09-18,2-step_ahead,36055,1334.0,1035.629015848893,1171.859577097649,1293.7623747204784,1429.2052331542968,1564.648091588115,1686.5508892109451,1822.7814504597006,53.277710820187814
4481362,lstm,871.5994787597656,45.57724116613149,36,2021-09-13,2021-09-18,1-step_ahead,36055,1334.0,782.2697275594516,813.1898939901059,840.8580967509952,871.5994787597656,902.3408607685362,930.0090635294252,960.9292299600796,420.4114862515454
4534992,ARIMA,744.8773311126636,971.806890255293,36,2021-08-30,2021-09-25,4-step_ahead,36055,1403.0,0.0,0.0,89.40354446554001,744.8773311126636,1400.351117759787,1990.2979727263642,2649.5838359409063,264.2047151938863
4534993,ARIMA,2235.099413131898,2151.4150117396543,36,2021-09-06,2021-09-25,3-step_ahead,36055,1403.0,0.0,0.0,783.9920392955185,2235.099413131898,3686.2067869682783,4992.248689563006,6451.795351940438,514.892327496843
4534994,ARIMA,1218.9022783888333,391.8573165763996,36,2021-09-20,2021-09-25,1-step_ahead,36055,1403.0,450.8760508205797,716.7169208602423,954.5985348187107,1218.9022783888333,1483.206021958956,1721.0876359174247,1986.928505957087,103.72546156422159
4534995,ARIMA,702.0267236885702,478.0929397585268,36,2021-09-13,2021-09-25,2-step_ahead,36055,1403.0,0.0,89.3259682652098,379.5579361803311,702.0267236885702,1024.4955111968093,1314.7274791119307,1639.0716668781604,326.28999553077733
4534996,PatchSim_adpt,1447.0,99.48979591836736,36,2021-09-20,2021-09-25,1-step_ahead,36055,1403.0,1252.0035831707598,1319.4986962851035,1379.8951524039612,1447.0,1514.1048475960388,1574.5013037148965,1641.9964168292402,25.943572966417346
4534997,PatchSim_adpt,829.0,121.05867346938768,36,2021-09-13,2021-09-25,2-step_ahead,36055,1403.0,591.7293599838056,673.8570674925536,747.3471655725638,829.0,910.6528344274363,984.1429325074464,1066.2706400161942,462.4720367899829
4534998,PatchSim_adpt,1381.0,266.1734693877549,36,2021-09-06,2021-09-25,3-step_ahead,36055,1403.0,859.3095863599257,1039.884973599685,1201.4687231238288,1381.0,1560.5312768761712,1722.115026400315,1902.6904136400744,55.73518982861494
